TrxDate,CustomerID,CustomerName,ItemCode,ItemName,TotalQuantity
2023-02-12,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,21.0
2023-02-26,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,34.0
2023-03-05,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,13.0
2023-03-19,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-04-02,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,5.0
2023-04-16,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,2.0
2023-04-30,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-07-16,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2023-07-23,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2023-07-30,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-08-13,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-08-20,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-08-27,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-09-03,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-09-10,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2023-09-24,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-10-01,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-10-15,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2023-10-22,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",4.0
2023-10-29,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2023-11-19,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2023-11-26,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2023-12-03,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",6.0
2023-12-10,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",6.0
2023-12-17,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",5.0
2023-12-24,1000192,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-01-07,1008999,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",7.0
2024-02-11,1008716,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-02-18,1010157,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",4.0
2024-02-25,1008999,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",25.0
2024-03-10,1008661,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2024-04-28,1019533,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-05-05,1008650,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2024-07-14,1008616,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-07-21,1008627,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",7.0
2024-08-04,1008650,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-08-11,1016373,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",5.0
2024-08-18,1019533,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2024-08-25,1009580,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-09-29,1008616,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",4.0
2024-10-06,1020397,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2024-10-27,1010157,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-11-10,1016373,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-12-15,1016373,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2024-12-22,1009580,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",4.0
2025-01-19,1008716,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2025-01-26,1016373,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2025-02-02,1009569,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",50.0
2025-02-23,1009569,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",50.0
2025-03-09,1008650,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",2.0
2025-04-20,1016373,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",1.0
2025-05-04,1008727,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2025-05-18,1008661,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",100.0
2025-05-25,1008727,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",127.0
2025-06-08,1009569,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",500.0
2025-06-15,1009010,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",3.0
2025-08-03,1023049,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",7.0
2025-08-10,1008594,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",10.0
2025-08-31,1008661,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",153.0
2025-11-30,1008650,DanubeMarket,1021100,"Full cream milk powder, 2500 gm * 6 cans",501.0
2023-01-08,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,4.0
2023-01-22,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,13.0
2023-01-29,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,8.0
2023-02-19,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,42.0
2023-02-26,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,43.0
2023-03-19,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,5.0
2023-03-26,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,3.0
2023-04-02,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,4.0
2023-04-09,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,2.0
2023-04-30,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,7.0
2023-07-09,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",12.0
2023-07-16,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2023-07-23,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",13.0
2023-07-30,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",8.0
2023-08-06,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",4.0
2023-08-13,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",32.0
2023-08-20,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2023-08-27,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",24.0
2023-09-03,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",25.0
2023-09-10,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",6.0
2023-10-01,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",5.0
2023-10-15,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",6.0
2023-10-29,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2023-11-05,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",11.0
2023-11-12,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",13.0
2023-11-19,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",24.0
2023-11-26,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2023-12-03,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",5.0
2023-12-10,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",11.0
2023-12-24,1000192,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",3.0
2024-01-07,1009580,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",16.0
2024-01-14,1008594,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",21.0
2024-02-11,1008605,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",5.0
2024-02-18,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",8.0
2024-02-25,1008605,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",59.0
2024-03-24,1010157,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",8.0
2024-03-31,1008650,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",11.0
2024-04-07,1009580,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",3.0
2024-04-14,1008594,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2024-04-21,1009010,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",6.0
2024-04-28,1008650,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",7.0
2024-05-05,1009010,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",3.0
2024-07-07,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-07-21,1008727,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",5.0
2024-08-04,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",4.0
2024-08-11,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",3.0
2024-08-25,1008650,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2024-09-08,1008650,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-09-15,1008661,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",7.0
2024-09-22,1008650,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2024-09-29,1020397,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-10-06,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",3.0
2024-10-13,1008694,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-10-20,1008661,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-10-27,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-11-17,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2024-11-24,1008661,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2024-12-15,1008594,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",4.0
2024-12-22,1009010,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2025-01-05,1008594,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",9.0
2025-01-12,1008716,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",12.0
2025-01-19,1009010,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",13.0
2025-01-26,1008594,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",7.0
2025-02-02,1009580,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",165.0
2025-02-09,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2025-02-23,1021415,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",201.0
2025-03-16,1008716,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",1.0
2025-05-11,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2025-08-03,1008616,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",8.0
2025-10-19,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2025-11-02,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",2.0
2025-11-30,1016373,DanubeMarket,1021200,"Full cream milk powder, 1800 g * 6 cans",4.0
2023-01-29,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,5.0
2023-02-05,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,4.0
2023-02-12,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,2.0
2023-02-19,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,20.0
2023-02-26,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,31.0
2023-03-05,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,5.0
2023-03-26,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,2.0
2023-04-02,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-07-16,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2023-07-23,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2023-07-30,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2023-08-06,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2023-08-13,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2023-08-20,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2023-09-10,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",8.0
2023-10-01,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2023-10-15,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2023-10-22,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2023-10-29,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2023-11-12,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2023-11-19,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2023-11-26,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2023-12-03,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2023-12-10,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",6.0
2023-12-17,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2023-12-24,1000192,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-02-11,1009010,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2024-02-25,1008605,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2024-03-17,1009580,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2024-03-24,1008955,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2024-04-21,1008594,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-04-28,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",8.0
2024-05-05,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-05-19,1008955,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-05-26,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2024-06-09,1008583,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-06-16,1008999,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-06-30,1008616,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2024-07-14,1008616,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-07-21,1010157,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",7.0
2024-08-04,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2024-08-11,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2024-08-18,1019533,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2024-08-25,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-09-01,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2024-09-22,1009580,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2024-09-29,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2024-10-06,1008627,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",7.0
2024-10-13,1008583,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",7.0
2024-10-20,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-10-27,1010157,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2024-11-03,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-11-10,1008999,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-11-17,1021415,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-11-24,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2024-12-01,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2024-12-15,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2024-12-22,1009010,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2024-12-29,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-01-26,1010157,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",6.0
2025-02-02,1008605,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",27.0
2025-02-09,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-02-16,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",7.0
2025-03-02,1008727,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-03-23,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-03-30,1022163,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2025-04-06,1008661,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",5.0
2025-04-20,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-04-27,1020397,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2025-05-04,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-05-11,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-05-18,1009580,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-06-01,1019533,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",6.0
2025-06-08,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2025-06-15,1008999,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",15.0
2025-06-22,1008650,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2025-06-29,1008627,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-07-06,1008716,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-07-13,1008594,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2025-07-27,1023299,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-08-03,1008616,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",8.0
2025-08-10,1020397,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2025-08-17,1019533,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-08-24,1008639,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",4.0
2025-08-31,1008583,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2025-09-07,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-10-19,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-10-26,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2025-11-02,1016373,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2025-11-09,1008999,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",2.0
2025-11-30,1008627,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",15.0
2025-12-21,1008594,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",3.0
2025-12-28,1021415,DanubeMarket,1021300,"Full cream milk powder, 900 gm * 12 cans",1.0
2023-01-15,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,4.0
2023-01-22,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,2.0
2023-01-29,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,5.0
2023-02-05,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-12,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,4.0
2023-02-26,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,10.0
2023-03-12,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,5.0
2023-03-19,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,2.0
2023-03-26,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,4.0
2023-04-02,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,4.0
2023-04-09,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-07,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,5.0
2023-05-14,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-28,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,4.0
2023-07-16,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2023-07-23,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",6.0
2023-07-30,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",8.0
2023-08-06,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",3.0
2023-08-13,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2023-08-27,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",1.0
2023-09-10,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",3.0
2023-10-01,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",1.0
2023-10-08,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",1.0
2023-10-15,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",3.0
2023-10-22,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",1.0
2023-10-29,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",1.0
2023-11-05,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2023-11-19,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",6.0
2023-11-26,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",3.0
2023-12-10,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2023-12-17,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",3.0
2023-12-24,1000192,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2024-01-14,1008616,DanubeMarket,1021301,"Full cream milk powder, 900 g x 12 bags",2.0
2023-01-08,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,2.0
2023-01-15,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,6.0
2023-03-05,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-12,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,12.0
2023-03-19,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,6.0
2023-03-26,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,2.0
2023-05-07,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,5.0
2023-07-09,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",3.0
2023-07-16,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-07-23,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",7.0
2023-07-30,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",6.0
2023-08-06,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-08-13,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-08-27,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-09-10,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",3.0
2023-09-17,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-09-24,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-10-01,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",7.0
2023-10-15,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",4.0
2023-10-22,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-10-29,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-11-05,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-11-12,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
2023-11-19,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-11-26,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",2.0
2023-12-03,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",5.0
2023-12-10,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",7.0
2023-12-17,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",3.0
2023-12-24,1000192,DanubeMarket,1021400,"Full cream milk powder, 400 g * 24 cans",1.0
